class,file,source,title,creator,license,license_url,page
eba,eba_web_0021.jpg,Wikimedia Commons,File:Original Nigerian Egusi soup and yellow garri (Eba).jpg,PrincewillJohn25,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Original_Nigerian_Egusi_soup_and_yellow_garri_(Eba).jpg
eba,eba_web_0022.jpg,Wikimedia Commons,File:Picture of filtered garri chaff.jpg,Nubelbariloe,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Picture_of_filtered_garri_chaff.jpg
eba,eba_web_0023.jpg,Wikimedia Commons,File:Plate of Garri and fried groundnuts.jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Plate_of_Garri_and_fried_groundnuts.jpg
eba,eba_web_0024.jpg,Wikimedia Commons,File:Processus de fabrication de gari 02.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_02.jpg
eba,eba_web_0025.jpg,Wikimedia Commons,File:Processus de fabrication de gari 03.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_03.jpg
eba,eba_web_0026.jpg,Wikimedia Commons,File:Processus de fabrication de gari 06.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_06.jpg
eba,eba_web_0027.jpg,Wikimedia Commons,File:Processus de fabrication de gari 10.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_10.jpg
eba,eba_web_0028.jpg,Wikimedia Commons,File:Processus de fabrication de gari 11.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_11.jpg
eba,eba_web_0029.jpg,Wikimedia Commons,File:Processus de fabrication de gari 12.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_12.jpg
eba,eba_web_0030.jpg,Wikimedia Commons,File:Processus de fabrication de gari 15.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_15.jpg
eba,eba_web_0031.jpg,Wikimedia Commons,File:Processus de fabrication de gari 17.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_17.jpg
eba,eba_web_0032.jpg,Wikimedia Commons,File:Processus de fabrication de gari 18.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_18.jpg
eba,eba_web_0033.jpg,Wikimedia Commons,File:Processus de fabrication de gari 20.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_20.jpg
eba,eba_web_0034.jpg,Wikimedia Commons,File:Processus de fabrication de gari 21.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_21.jpg
eba,eba_web_0035.jpg,Wikimedia Commons,File:Processus de fabrication de gari 23.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_23.jpg
eba,eba_web_0036.jpg,Wikimedia Commons,File:Processus de fabrication de gari 26.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_26.jpg
eba,eba_web_0037.jpg,Wikimedia Commons,File:Processus de fabrication de gari 27.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_27.jpg
eba,eba_web_0038.jpg,Wikimedia Commons,File:Processus de fabrication de gari 28.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_28.jpg
eba,eba_web_0039.jpg,Wikimedia Commons,File:Processus de fabrication de gari 29.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_29.jpg
eba,eba_web_0040.jpg,Wikimedia Commons,File:Processus de fabrication de gari 30.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_30.jpg
eba,eba_web_0041.jpg,Wikimedia Commons,File:Processus de fabrication de gari 31.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_31.jpg
eba,eba_web_0042.jpg,Wikimedia Commons,File:Processus de fabrication de gari 32.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_32.jpg
eba,eba_web_0043.jpg,Wikimedia Commons,File:Processus de fabrication de gari 33.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_33.jpg
eba,eba_web_0044.jpg,Wikimedia Commons,File:Processus de fabrication de gari 34.jpg,Hermannkass,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Processus_de_fabrication_de_gari_34.jpg
eba,eba_web_0045.jpg,Wikimedia Commons,File:Traditional Garri factory.jpg,Ei'eke,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Traditional_Garri_factory.jpg
eba,eba_web_0046.jpg,Wikimedia Commons,File:White garri made from cassava.jpg,Judethedeus,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:White_garri_made_from_cassava.jpg
eba,eba_web_0047.jpg,Wikimedia Commons,File:Woman selling garri.jpg,Raji Rasheed Seyi,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Woman_selling_garri.jpg
eba,eba_web_0048.jpg,Wikimedia Commons,File:Yellow Garri.jpg,Betterfoto,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Yellow_Garri.jpg
eba,eba_web_0049.jpg,Wikimedia Commons,File:Yellow garri (Eba) (cropped).jpg,PrincewillJohn25,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Yellow_garri_(Eba)_(cropped).jpg
eba,eba_web_0050.jpg,Wikimedia Commons,File:Cassava or Garri.jpg,Bembety,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Cassava_or_Garri.jpg
eba,eba_web_0051.jpg,Wikimedia Commons,File:Cooked Fufu (swallow) scouped out from the pot.jpg,Andikan Efiok Eduok,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Cooked_Fufu_(swallow)_scouped_out_from_the_pot.jpg
eba,eba_web_0052.png,Wikimedia Commons,File:Eba Eforiro and asoorted meat.png,Jostbrain,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_Eforiro_and_asoorted_meat.png
eba,eba_web_0053.jpg,Wikimedia Commons,File:Eba Swallow.jpg,ChimaBee,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_Swallow.jpg
eba,eba_web_0054.jpg,Wikimedia Commons,File:Eba and Efo riro (Vegetable Soup) with Fish.jpg,Jide Charles (Jidus),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_and_Efo_riro_(Vegetable_Soup)_with_Fish.jpg
eba,eba_web_0055.jpg,Wikimedia Commons,File:Eba and Egusi soup.JPG,Phazipotash,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_and_Egusi_soup.JPG
eba,eba_web_0056.jpg,Wikimedia Commons,File:Eba and Vegetable Soup with Fish.jpg,Jide Charles (Jidus),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_and_Vegetable_Soup_with_Fish.jpg
eba,eba_web_0057.jpg,Wikimedia Commons,File:Eba and ogbono soup.jpg,Itsmrchacha,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_and_ogbono_soup.jpg
eba,eba_web_0058.jpg,Wikimedia Commons,File:Eba served with Fresh fish banga soup in a clay pot.jpg,Justdifference,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_served_with_Fresh_fish_banga_soup_in_a_clay_pot.jpg
eba,eba_web_0059.jpg,Wikimedia Commons,File:Eba with Ewedu soup & Stew with Croaker Fish and Shaki.jpg,Oludafa,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_with_Ewedu_soup_%26_Stew_with_Croaker_Fish_and_Shaki.jpg
egusi_soup,egusi_soup_web_0000.jpg,Wikimedia Commons,File:A Northern Nigeria Egushi soup 10.jpg,Hajjare,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:A_Northern_Nigeria_Egushi_soup_10.jpg
egusi_soup,egusi_soup_web_0001.jpg,Wikimedia Commons,File:A plate of Egusi and Ugwu Soup garnished with ponmo also known as roasted cowskin.jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:A_plate_of_Egusi_and_Ugwu_Soup_garnished_with_ponmo_also_known_as_roasted_cowskin.jpg
egusi_soup,egusi_soup_web_0002.jpg,Wikimedia Commons,"File:African dish,,Egusi Soup and Eba.jpg",Kethsa Kingsley,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:African_dish,,Egusi_Soup_and_Eba.jpg"
egusi_soup,egusi_soup_web_0003.jpg,Wikimedia Commons,File:Agusi soup.jpg,Sir Ibee,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Agusi_soup.jpg
egusi_soup,egusi_soup_web_0004.jpg,Wikimedia Commons,File:Big lot of Egusi soup.jpg,Noila's Enterprises,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Big_lot_of_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0005.jpg,Wikimedia Commons,File:Caterer staring Egusi soup.jpg,Sasu photography,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Caterer_staring_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0006.jpg,Wikimedia Commons,File:Cheerful Egusi Seller (Melon Seed).jpg,Dappasolomon001,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Cheerful_Egusi_Seller_(Melon_Seed).jpg
egusi_soup,egusi_soup_web_0007.jpg,Wikimedia Commons,File:Cup of Egusi.jpg,Samstringz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Cup_of_Egusi.jpg
egusi_soup,egusi_soup_web_0008.jpg,Wikimedia Commons,File:EGUSI.JPG,Zz411 at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:EGUSI.JPG
egusi_soup,egusi_soup_web_0009.jpg,Wikimedia Commons,File:EGUSI SOUP.JPG,Ask4ugo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:EGUSI_SOUP.JPG
egusi_soup,egusi_soup_web_0010.jpg,Wikimedia Commons,File:EGUSI SOUP AND POUNDED YAM.JPG,Ask4ugo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:EGUSI_SOUP_AND_POUNDED_YAM.JPG
egusi_soup,egusi_soup_web_0012.jpg,Wikimedia Commons,File:Eba and Egusi soup.JPG,Phazipotash,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Eba_and_Egusi_soup.JPG
egusi_soup,egusi_soup_web_0013.jpg,Wikimedia Commons,File:Egusi Okra soup ingredients.jpg,Senator BNB,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_Okra_soup_ingredients.jpg
egusi_soup,egusi_soup_web_0014.jpg,Wikimedia Commons,File:Egusi Soup. Egusi is the indegenious soup of Nigerians. This soup is named after the thickener -Egusi;Egusi is gotten from Fluted Pumpkin or Melon seeds..jpg,Okache Ruthie,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_Soup._Egusi_is_the_indegenious_soup_of_Nigerians._This_soup_is_named_after_the_thickener_-Egusi;Egusi_is_gotten_from_Fluted_Pumpkin_or_Melon_seeds..jpg
egusi_soup,egusi_soup_web_0015.jpg,Wikimedia Commons,File:Egusi Soup.jpg,AkinkuotuFunmi,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_Soup.jpg
egusi_soup,egusi_soup_web_0016.jpg,Wikimedia Commons,File:Egusi Soup and Fufu.jpg,Micheal chidubem,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Egusi_Soup_and_Fufu.jpg
egusi_soup,egusi_soup_web_0017.jpg,Wikimedia Commons,File:Egusi Soup with Poundo.jpg,Iwuala Lucy,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_Soup_with_Poundo.jpg
egusi_soup,egusi_soup_web_0018.jpg,Wikimedia Commons,File:Egusi and bitter leaf soup..jpg,Drkevwe,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_and_bitter_leaf_soup..jpg
egusi_soup,egusi_soup_web_0019.jpg,Wikimedia Commons,File:Egusi and eba.jpg,Atimukoh,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_and_eba.jpg
egusi_soup,egusi_soup_web_0020.jpg,Wikimedia Commons,File:Egusi melon.jpg,Brigade Piron,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Egusi_melon.jpg
egusi_soup,egusi_soup_web_0021.jpg,Wikimedia Commons,File:Egusi seeds.jpg,Judethedeus,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Egusi_seeds.jpg
egusi_soup,egusi_soup_web_0022.jpg,Wikimedia Commons,File:Egusi soup 333.jpg,Sasu photography,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_333.jpg
egusi_soup,egusi_soup_web_0023.jpg,Wikimedia Commons,File:Egusi soup April.jpg,Sasu photography,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_April.jpg
egusi_soup,egusi_soup_web_0024.jpg,Wikimedia Commons,File:Egusi soup an igbo delicacy.jpg,Bibisuccess,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_an_igbo_delicacy.jpg
egusi_soup,egusi_soup_web_0025.jpg,Wikimedia Commons,File:Egusi soup and Akpu.jpg,Ceentia,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_and_Akpu.jpg
egusi_soup,egusi_soup_web_0026.jpg,Wikimedia Commons,File:Egusi soup and Eba.jpg,Chioma Mbakwe (Tinuke),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_and_Eba.jpg
egusi_soup,egusi_soup_web_0027.jpg,Wikimedia Commons,File:Egusi soup in a plate.jpg,Tesleemah,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_in_a_plate.jpg
egusi_soup,egusi_soup_web_0028.jpg,Wikimedia Commons,File:Egusi soup with beef.jpg,Fatimah Bello,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Egusi_soup_with_beef.jpg
egusi_soup,egusi_soup_web_0029.jpg,Wikimedia Commons,File:Egusi soup with ponmo and beef.jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_with_ponmo_and_beef.jpg
egusi_soup,egusi_soup_web_0030.jpg,Wikimedia Commons,File:Egusi soup with pounded yam and assorted meats.jpg,Onyenachi64,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_soup_with_pounded_yam_and_assorted_meats.jpg
egusi_soup,egusi_soup_web_0031.jpg,Wikimedia Commons,"File:Egusi soup with vegetables and dried catfish, prawns, beef and roasted cowskin.jpg",Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Egusi_soup_with_vegetables_and_dried_catfish,_prawns,_beef_and_roasted_cowskin.jpg"
egusi_soup,egusi_soup_web_0032.jpg,Wikimedia Commons,File:Fish Egusi soup.jpg,Halima Waziri,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Fish_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0033.jpg,Wikimedia Commons,File:Freshly made egusi soup.jpg,Honeydear,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Freshly_made_egusi_soup.jpg
egusi_soup,egusi_soup_web_0034.jpg,Wikimedia Commons,File:Melon Soup.jpg,Iwai-Dialax,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Melon_Soup.jpg
egusi_soup,egusi_soup_web_0035.jpg,Wikimedia Commons,File:Melon soup (Egusi) and swallow ( Nigerian dish).jpg,Beendy234,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Melon_soup_(Egusi)_and_swallow_(_Nigerian_dish).jpg
egusi_soup,egusi_soup_web_0036.jpg,Wikimedia Commons,File:Melon soup with wheat.jpg,Abasswealth,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Melon_soup_with_wheat.jpg
egusi_soup,egusi_soup_web_0037.jpg,Wikimedia Commons,File:Nigeria egusi.jpg,Antoshananarivo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Nigeria_egusi.jpg
egusi_soup,egusi_soup_web_0038.jpg,Wikimedia Commons,"File:Nigerian egusi soup, okra soup, catfish stew, and cooked pepper mix.jpg",Joan Onanyo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Nigerian_egusi_soup,_okra_soup,_catfish_stew,_and_cooked_pepper_mix.jpg"
egusi_soup,egusi_soup_web_0039.jpg,Wikimedia Commons,"File:Okra soup, melon soup and catfish stew.jpg",Joan Onanyo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Okra_soup,_melon_soup_and_catfish_stew.jpg"
egusi_soup,egusi_soup_web_0040.jpg,Wikimedia Commons,File:Original Nigerian Egusi soup (cropped).jpg,PrincewillJohn25,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Original_Nigerian_Egusi_soup_(cropped).jpg
egusi_soup,egusi_soup_web_0041.jpg,Wikimedia Commons,File:Original Nigerian Egusi soup and yellow garri (Eba).jpg,PrincewillJohn25,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Original_Nigerian_Egusi_soup_and_yellow_garri_(Eba).jpg
egusi_soup,egusi_soup_web_0042.jpg,Wikimedia Commons,File:Plates of Egusi Soup with vegetables and wrapped Pounded Yam.jpg,James Moore200,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Plates_of_Egusi_Soup_with_vegetables_and_wrapped_Pounded_Yam.jpg
egusi_soup,egusi_soup_web_0043.jpg,Wikimedia Commons,File:Pot of Egusi soup.jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Pot_of_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0044.jpg,Wikimedia Commons,File:Pounded Yam and Egusi Soup.jpg,Justdifference,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Pounded_Yam_and_Egusi_Soup.jpg
egusi_soup,egusi_soup_web_0045.jpg,Wikimedia Commons,File:Pounded yam and Egusi soup.jpg,OT Flow,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Pounded_yam_and_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0046.jpg,Wikimedia Commons,File:Semovita and egusi soup.jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Semovita_and_egusi_soup.jpg
egusi_soup,egusi_soup_web_0047.jpg,Wikimedia Commons,File:Served Pupuru and Egusi soup.jpg,NA BRAIN,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Served_Pupuru_and_Egusi_soup.jpg
egusi_soup,egusi_soup_web_0048.jpg,Wikimedia Commons,File:The First Wealth Is Health.jpg,Oziomachibuzo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:The_First_Wealth_Is_Health.jpg
egusi_soup,egusi_soup_web_0049.jpg,Wikimedia Commons,File:Ẹgusi Soup.jpg,Taoheedah,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:%E1%BA%B8gusi_Soup.jpg
egusi_soup,egusi_soup_web_0050.jpg,Wikimedia Commons,File:Citrullus colocynthis - Köhler–s Medizinal-Pflanzen-040.jpg,"Franz Eugen Köhler, Köhler's Medizinal-Pflanzen",Public domain,,https://commons.wikimedia.org/wiki/File:Citrullus_colocynthis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-040.jpg
egusi_soup,egusi_soup_web_0051.jpg,Wikimedia Commons,"File:Colocynthis, fructu parvo, subrotundo, variegato, spinis inermibus circumvallato - Coloquintida - Coloquinte. (Wild gourd or Bitter apple) (NYPL b14444147-1124998).tiff",Scan by NYPL,Public domain,,"https://commons.wikimedia.org/wiki/File:Colocynthis,_fructu_parvo,_subrotundo,_variegato,_spinis_inermibus_circumvallato_-_Coloquintida_-_Coloquinte._(Wild_gourd_or_Bitter_apple)_(NYPL_b14444147-1124998).tiff"
egusi_soup,egusi_soup_web_0052.jpg,Wikimedia Commons,File:Egusi mixture.jpg,Senator BNB,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_mixture.jpg
egusi_soup,egusi_soup_web_0053.jpg,Wikimedia Commons,File:Egusi powder (lemon).jpg,Bukky658,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Egusi_powder_(lemon).jpg
egusi_soup,egusi_soup_web_0054.jpg,Wikimedia Commons,"File:Grinded Egusi in bowls at Bakin Dogo Market, Kaduna North 01.jpg",Samsule2,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Grinded_Egusi_in_bowls_at_Bakin_Dogo_Market,_Kaduna_North_01.jpg"
egusi_soup,egusi_soup_web_0055.jpg,Wikimedia Commons,"File:Grinded Egusi in bowls at Bakin Dogo Market, Kaduna North 02.jpg",Samsule2,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Grinded_Egusi_in_bowls_at_Bakin_Dogo_Market,_Kaduna_North_02.jpg"
egusi_soup,egusi_soup_web_0056.jpg,Wikimedia Commons,File:Grinded egusi.jpg,Halima Waziri,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Grinded_egusi.jpg
egusi_soup,egusi_soup_web_0057.jpg,Wikimedia Commons,File:Grinding machine for Egusi.jpg,Senator BNB,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Grinding_machine_for_Egusi.jpg
egusi_soup,egusi_soup_web_0058.jpg,Wikimedia Commons,File:Grounded Egusi.jpg,Bambi Cia,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Grounded_Egusi.jpg
egusi_soup,egusi_soup_web_0059.jpg,Wikimedia Commons,File:Trader showcasing various types of Egusi.jpg,Officialben48,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Trader_showcasing_various_types_of_Egusi.jpg
egusi_soup,egusi_soup_web_0060.jpg,Wikimedia Commons,File:Yaounde Egusi.jpg,Senator BNB,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Yaounde_Egusi.jpg
jollof_rice,jollof_rice_web_0025.jpg,Wikimedia Commons,File:Jollof rice and vegetables.jpg,daSupremo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Jollof_rice_and_vegetables.jpg
jollof_rice,jollof_rice_web_0026.jpg,Wikimedia Commons,File:Jollof rice and veggies.jpg,daSupremo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Jollof_rice_and_veggies.jpg
